Year,Location,Site,Depth,Transect,Interval,Genus,Species epithet,Species,Abundance,Size est.,Match,Family,a,b,Biomass,Trophic group
2018,Apo Reef,Mabuti,13,1,5,Pomacentrus,brachialis,Pomacentrus brachialis,1,2,820,Pomacentridae,0.0116,3.387,0.12,Herbivore
2018,Apo Reef,Mabuti,13,1,5,Chlorurus,bleekeri,Chlorurus bleekeri,1,30,288,Scaridae,0.01995,3.01,557.29,Herbivore
2018,Apo Reef,Mabuti,13,1,5,Acanthurus,pyroferus,Acanthurus pyroferus,1,12,30,Acanthuridae,0.00179,3,3.09,Herbivore
2018,Apo Reef,Mabuti,13,1,5,Melichthys,vidua,Melichthys vidua,2,10,646,Balistidae,0.0058,3.554,41.54,Omnivore
2018,Apo Reef,Mabuti,13,1,5,Stethojulis,bandanensis,Stethojulis bandanensis,1,8,1033,Labridae,0.01023,2.99,5.13,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,5,Labroides,dimidiatus,Labroides dimidiatus,2,4,583,Labridae,0.00447,3.13,0.69,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,10,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,2,13,27,Acanthuridae,0.0089,3.278,79.79,Herbivore
2018,Apo Reef,Mabuti,13,1,10,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,3,10,27,Acanthuridae,0.0089,3.278,50.64,Herbivore
2018,Apo Reef,Mabuti,13,1,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,3,847,Pomacentridae,0.0619,2.628,1.11,Herbivore
2018,Apo Reef,Mabuti,13,1,10,Centropyge,bispinosus,Centropyge bispinosus,2,6,208,Pomacanthidae,0.03236,2.74,8.77,Corallivore
2018,Apo Reef,Mabuti,13,1,10,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,10,250,Chaetodontidae,0.02239,3.01,22.91,Corallivore
2018,Apo Reef,Mabuti,13,1,10,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2018,Apo Reef,Mabuti,13,1,10,Pygoplites,diacanthus,Pygoplites diacanthus,1,12,918,Pomacanthidae,0.00514,3,8.88,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,10,Zebrasoma,scopas,Zebrasoma scopas,1,10,1090,Acanthuridae,0.04,2.867,29.45,Herbivore
2018,Apo Reef,Mabuti,13,1,15,Acanthurus,japonicus,Acanthurus japonicus,1,10,20,Acanthuridae,0.02188,2.97,20.42,Herbivore
2018,Apo Reef,Mabuti,13,1,15,Pomacentrus,brachialis,Pomacentrus brachialis,1,4,820,Pomacentridae,0.0116,3.387,1.27,Herbivore
2018,Apo Reef,Mabuti,13,1,15,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,2,7,27,Acanthuridae,0.0089,3.278,10.49,Herbivore
2018,Apo Reef,Mabuti,13,1,15,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,1,10,27,Acanthuridae,0.0089,3.278,16.88,Herbivore
2018,Apo Reef,Mabuti,13,1,15,Chaetodon,punctatofasciatus,Chaetodon punctatofasciatus,1,5,253,Chaetodontidae,0.02239,3.01,2.84,Corallivore
2018,Apo Reef,Mabuti,13,1,15,Cheilinus,fasciatus,Cheilinus fasciatus,1,10,270,Labridae,0.01487,3,14.87,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,15,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,4,847,Pomacentridae,0.0619,2.628,2.37,Herbivore
2018,Apo Reef,Mabuti,13,1,15,Chlorurus,sordidus,Chlorurus sordidus,1,5,295,Scaridae,0.0319,2.927,3.55,Detritivore
2018,Apo Reef,Mabuti,13,1,15,Gomphosus,varius,Gomphosus varius,1,7,496,Labridae,0.00676,2.96,2.15,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,20,Chlorurus,bleekeri,Chlorurus bleekeri,1,20,288,Scaridae,0.01995,3.01,164.45,Herbivore
2018,Apo Reef,Mabuti,13,1,20,Chromis,margaritifer,Chromis margaritifer,2,5,319,Pomacentridae,0.0182,3,4.55,Herbivore
2018,Apo Reef,Mabuti,13,1,20,Chromis,weberi,Chromis weberi,5,5,331,Pomacentridae,0.03906,3,24.41,Herbivore
2018,Apo Reef,Mabuti,13,1,20,Anampses,twistii,Anampses twistii,1,18,86,Labridae,0.01466,3,85.5,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,20,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,1,8,27,Acanthuridae,0.0089,3.278,8.12,Herbivore
2018,Apo Reef,Mabuti,13,1,20,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,1,6,27,Acanthuridae,0.0089,3.278,3.16,Herbivore
2018,Apo Reef,Mabuti,13,1,20,Acanthurus,japonicus,Acanthurus japonicus,1,8,20,Acanthuridae,0.02188,2.97,10.53,Herbivore
2018,Apo Reef,Mabuti,13,1,25,Forcipiger,longirostris,Forcipiger longirostris,1,7,482,Chaetodontidae,0.01384,3,4.75,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,25,Chaetodon,punctatofasciatus,Chaetodon punctatofasciatus,1,3,253,Chaetodontidae,0.02239,3.01,0.61,Corallivore
2018,Apo Reef,Mabuti,13,1,25,Hemigymnus,fasciatus,Hemigymnus fasciatus,1,9,544,Labridae,0.01713,3,12.49,Benthic Invertivore
2018,Apo Reef,Mabuti,13,1,25,Centropyge,vrolikii,Centropyge vrolikii,1,6,218,Pomacanthidae,0.0302,2.89,5.36,Corallivore
2018,Apo Reef,Mabuti,13,1,25,Acanthurus,pyroferus,Acanthurus pyroferus,1,15,30,Acanthuridae,0.00179,3,6.04,Herbivore
2018,Apo Reef,Mabuti,13,1,25,Scarus,niger,Scarus niger,1,13,956,Scaridae,0.0316,3.09,87.45,Herbivore
2018,Apo Reef,Mabuti,13,1,25,Zebrasoma,scopas,Zebrasoma scopas,1,6,1090,Acanthuridae,0.04,2.867,6.81,Herbivore
2018,Apo Reef,Mabuti,13,1,25,Melichthys,vidua,Melichthys vidua,1,20,646,Balistidae,0.0058,3.554,243.94,Omnivore
2018,Apo Reef,Mabuti,13,1,25,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2018,Apo Reef,Mabuti,13,1,25,Chlorurus,bowersi,Chlorurus bowersi,1,30,289,Scaridae,0.00389,3.12,157.97,Omnivore
2018,Apo Reef,Mabuti,13,2,5,Chlorurus,bleekeri,Chlorurus bleekeri,1,15,288,Scaridae,0.01995,3.01,69.18,Herbivore
2018,Apo Reef,Mabuti,13,2,5,Melichthys,vidua,Melichthys vidua,1,17,646,Balistidae,0.0058,3.554,136.91,Omnivore
2018,Apo Reef,Mabuti,13,2,5,Zanclus,cornutus,Zanclus cornutus,1,14,1088,Zanclidae,0.0147,3.37,107.09,Omnivore
2018,Apo Reef,Mabuti,13,2,5,Zanclus,cornutus,Zanclus cornutus,1,12,1088,Zanclidae,0.0147,3.37,63.7,Omnivore
2018,Apo Reef,Mabuti,13,2,5,Chromis,weberi,Chromis weberi,3,5,331,Pomacentridae,0.03906,3,14.65,Herbivore
2018,Apo Reef,Mabuti,13,2,5,Acanthurus,pyroferus,Acanthurus pyroferus,1,10,30,Acanthuridae,0.00179,3,1.79,Herbivore
2018,Apo Reef,Mabuti,13,2,5,Pygoplites,diacanthus,Pygoplites diacanthus,1,10,918,Pomacanthidae,0.00514,3,5.14,Benthic Invertivore
2018,Apo Reef,Mabuti,13,2,5,Chromis,margaritifer,Chromis margaritifer,3,4,319,Pomacentridae,0.0182,3,3.49,Herbivore
2018,Apo Reef,Mabuti,13,2,5,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,4,847,Pomacentridae,0.0619,2.628,2.37,Herbivore
2018,Apo Reef,Mabuti,13,2,5,Chromis,margaritifer,Chromis margaritifer,1,3,319,Pomacentridae,0.0182,3,0.49,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Chromis,margaritifer,Chromis margaritifer,40,4,319,Pomacentridae,0.0182,3,46.59,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Chaetodon,kleinii,Chaetodon kleinii,2,5,241,Chaetodontidae,0.0448,2.828,8.49,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,2,847,Pomacentridae,0.0619,2.628,0.38,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Chaetodon,melannotus,Chaetodon melannotus,1,6,245,Chaetodontidae,0.038,2.921,7.12,Corallivore
2018,Apo Reef,Mabuti,13,2,10,Acanthurus,pyroferus,Acanthurus pyroferus,1,15,30,Acanthuridae,0.00179,3,6.04,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,4,847,Pomacentridae,0.0619,2.628,2.37,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Naso,lituratus,Naso lituratus,1,15,668,Acanthuridae,0.0497,2.839,108.46,Herbivore
2018,Apo Reef,Mabuti,13,2,10,Cheilinus,fasciatus,Cheilinus fasciatus,1,6,270,Labridae,0.01487,3,3.21,Benthic Invertivore
2018,Apo Reef,Mabuti,13,2,15,Chaetodon,punctatofasciatus,Chaetodon punctatofasciatus,1,5,253,Chaetodontidae,0.02239,3.01,2.84,Corallivore
2018,Apo Reef,Mabuti,13,2,15,Chromis,margaritifer,Chromis margaritifer,15,3,319,Pomacentridae,0.0182,3,7.37,Herbivore
2018,Apo Reef,Mabuti,13,2,15,Chaetodon,rafflesi,Chaetodon rafflesi,2,10,254,Chaetodontidae,0.02239,3.01,45.82,Corallivore
2018,Apo Reef,Mabuti,13,2,15,Naso,lituratus,Naso lituratus,1,15,668,Acanthuridae,0.0497,2.839,108.46,Herbivore
2018,Apo Reef,Mabuti,13,2,15,Chlorurus,microrhinos,Chlorurus microrhinos,1,40,294,Scaridae,0.0273,2.93,1349.58,Herbivore
2018,Apo Reef,Mabuti,13,2,15,Aphareus,furca,Aphareus furca,1,20,88,Lutjanidae,0.01048,3,83.84,Piscivore
2018,Apo Reef,Mabuti,13,2,15,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,6,250,Chaetodontidae,0.02239,3.01,4.92,Corallivore
2018,Apo Reef,Mabuti,13,2,15,Pomacentrus,brachialis,Pomacentrus brachialis,2,5,820,Pomacentridae,0.0116,3.387,5.41,Herbivore
2018,Apo Reef,Mabuti,13,2,15,Melichthys,vidua,Melichthys vidua,1,10,646,Balistidae,0.0058,3.554,20.77,Omnivore
2018,Apo Reef,Mabuti,13,2,15,Balistapus,undulatus,Balistapus undulatus,1,12,153,Balistidae,0.0058,3.554,39.7,Omnivore
2018,Apo Reef,Mabuti,13,2,20,Pygoplites,diacanthus,Pygoplites diacanthus,1,18,918,Pomacanthidae,0.00514,3,29.98,Benthic Invertivore
2018,Apo Reef,Mabuti,13,2,20,Acanthurus,japonicus,Acanthurus japonicus,1,5,20,Acanthuridae,0.02188,2.97,2.61,Herbivore
2018,Apo Reef,Mabuti,13,2,20,Melichthys,vidua,Melichthys vidua,2,15,646,Balistidae,0.0058,3.554,175.5,Omnivore
2018,Apo Reef,Mabuti,13,2,20,Chromis,margaritifer,Chromis margaritifer,13,4,319,Pomacentridae,0.0182,3,15.14,Herbivore
2018,Apo Reef,Mabuti,13,2,20,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,5,830,Pomacentridae,0.0215,3.21,3.77,Herbivore
2018,Apo Reef,Mabuti,13,2,20,Centropyge,vrolikii,Centropyge vrolikii,1,4,218,Pomacanthidae,0.0302,2.89,1.66,Corallivore
2018,Apo Reef,Ego Wall,12,1,5,Amphiprion,frenatus,Amphiprion frenatus,1,7,71,Pomacentridae,0.02291,2.99,7.71,Herbivore
2018,Apo Reef,Ego Wall,12,1,5,Chromis,margaritifer,Chromis margaritifer,1,5,319,Pomacentridae,0.0182,3,2.28,Herbivore
2018,Apo Reef,Ego Wall,12,1,5,Chromis,margaritifer,Chromis margaritifer,5,5,319,Pomacentridae,0.0182,3,11.38,Herbivore
2018,Apo Reef,Ego Wall,12,1,5,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,7,250,Chaetodontidae,0.02239,3.01,7.83,Corallivore
2018,Apo Reef,Ego Wall,12,1,5,Scarus,niger,Scarus niger,1,18,956,Scaridae,0.0316,3.09,239.04,Herbivore
2018,Apo Reef,Ego Wall,12,1,5,Pterocaesio,tile,Pterocaesio tile,10,6,911,Caesionidae,0.01121,3,24.21,Planktivore
2018,Apo Reef,Ego Wall,12,1,5,Bodianus,diana,Bodianus diana,1,7,164,Labridae,0.0123,3.04,4.56,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,1,5,Hemiglyphidodon,plagiometopon,Hemiglyphidodon plagiometopon,2,6,542,Pomacentridae,0.02138,2.99,9.07,Herbivore
2018,Apo Reef,Ego Wall,12,1,5,Centropyge,vrolikii,Centropyge vrolikii,1,7,218,Pomacanthidae,0.0302,2.89,8.36,Corallivore
2018,Apo Reef,Ego Wall,12,1,10,Zebrasoma,scopas,Zebrasoma scopas,3,6,1090,Acanthuridae,0.04,2.867,20.42,Herbivore
2018,Apo Reef,Ego Wall,12,1,10,Heniochus,varius,Heniochus varius,1,6,557,Chaetodontidae,0.02502,3,5.4,Corallivore
2018,Apo Reef,Ego Wall,12,1,10,Heniochus,varius,Heniochus varius,1,8,557,Chaetodontidae,0.02502,3,12.81,Corallivore
2018,Apo Reef,Ego Wall,12,1,10,Balistapus,undulatus,Balistapus undulatus,1,8,153,Balistidae,0.0058,3.554,9.4,Omnivore
2018,Apo Reef,Ego Wall,12,1,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,5,847,Pomacentridae,0.0619,2.628,4.25,Herbivore
2018,Apo Reef,Ego Wall,12,1,10,Chaetodon,melannotus,Chaetodon melannotus,1,3,245,Chaetodontidae,0.038,2.921,0.94,Corallivore
2018,Apo Reef,Ego Wall,12,1,10,Caranx,melampygus,Caranx melampygus,1,120,204,Carangidae,0.0244,2.98,38313.33,Piscivore
2018,Apo Reef,Ego Wall,12,1,10,Naso,vlamingii,Naso vlamingii,2,20,675,Acanthuridae,0.0497,2.839,490.92,Herbivore
2018,Apo Reef,Ego Wall,12,1,10,Chromis,margaritifer,Chromis margaritifer,3,4,319,Pomacentridae,0.0182,3,3.49,Herbivore
2018,Apo Reef,Ego Wall,12,1,10,Cephalopholis,argus,Cephalopholis argus,1,20,219,Serranidae,0.00678,3.274,123.25,Piscivore
2018,Apo Reef,Ego Wall,12,1,15,Chromis,margaritifer,Chromis margaritifer,10,4,319,Pomacentridae,0.0182,3,11.65,Herbivore
2018,Apo Reef,Ego Wall,12,1,15,Balistapus,undulatus,Balistapus undulatus,1,10,153,Balistidae,0.0058,3.554,20.77,Omnivore
2018,Apo Reef,Ego Wall,12,1,15,Acanthurus,japonicus,Acanthurus japonicus,1,5,20,Acanthuridae,0.02188,2.97,2.61,Herbivore
2018,Apo Reef,Ego Wall,12,1,15,Nemateleotris,magnifica,Nemateleotris magnifica,2,3,677,Ptereleotridae,0.00389,3.12,0.24,Planktivore
2018,Apo Reef,Ego Wall,12,1,15,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,5,847,Pomacentridae,0.0619,2.628,4.25,Herbivore
2018,Apo Reef,Ego Wall,12,1,15,Heniochus,singularius,Heniochus singularius,1,15,555,Chaetodontidae,0.03009,3,101.55,Corallivore
2018,Apo Reef,Ego Wall,12,1,15,Amblyglyphidodon,curacao,Amblyglyphidodon curacao,12,5,56,Pomacentridae,0.02512,3.06,41.5,Planktivore
2018,Apo Reef,Ego Wall,12,1,15,Odonus,niger,Odonus niger,1,15,699,Balistidae,0.0119,3,40.16,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,1,15,Pomacentrus,brachialis,Pomacentrus brachialis,12,5,820,Pomacentridae,0.0116,3.387,32.44,Herbivore
2018,Apo Reef,Ego Wall,12,1,15,Acanthurus,pyroferus,Acanthurus pyroferus,1,10,30,Acanthuridae,0.00179,3,1.79,Herbivore
2018,Apo Reef,Ego Wall,12,1,20,Chlorurus,bleekeri,Chlorurus bleekeri,1,20,288,Scaridae,0.01995,3.01,164.45,Herbivore
2018,Apo Reef,Ego Wall,12,1,20,Naso,lituratus,Naso lituratus,1,20,668,Acanthuridae,0.0497,2.839,245.46,Herbivore
2018,Apo Reef,Ego Wall,12,1,20,Chromis,margaritifer,Chromis margaritifer,4,4,319,Pomacentridae,0.0182,3,4.66,Herbivore
2018,Apo Reef,Ego Wall,12,1,20,Pseudanthias,squamipinnis,Pseudanthias squamipinnis,10,4,874,Serranidae,0.0569,2.65,22.42,Planktivore
2018,Apo Reef,Ego Wall,12,1,20,Balistapus,undulatus,Balistapus undulatus,1,18,153,Balistidae,0.0058,3.554,167.75,Omnivore
2018,Apo Reef,Ego Wall,12,1,20,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,3,5,547,Chaetodontidae,0.02649,3,9.93,Planktivore
2018,Apo Reef,Ego Wall,12,1,20,Heniochus,varius,Heniochus varius,2,7,557,Chaetodontidae,0.02502,3,17.16,Corallivore
2018,Apo Reef,Ego Wall,12,1,20,Pomacentrus,brachialis,Pomacentrus brachialis,4,6,820,Pomacentridae,0.0116,3.387,20.05,Herbivore
2018,Apo Reef,Ego Wall,12,1,25,Heniochus,varius,Heniochus varius,1,6,557,Chaetodontidae,0.02502,3,5.4,Corallivore
2018,Apo Reef,Ego Wall,12,1,25,Chromis,margaritifer,Chromis margaritifer,12,4,319,Pomacentridae,0.0182,3,13.98,Herbivore
2018,Apo Reef,Ego Wall,12,1,25,Pterocaesio,tile,Pterocaesio tile,10,5,911,Caesionidae,0.01121,3,14.01,Planktivore
2018,Apo Reef,Ego Wall,12,1,25,Naso,caeruleacauda,Naso caeruleacauda,2,40,666,Acanthuridae,0.02399,2.94,2461.03,Herbivore
2018,Apo Reef,Ego Wall,12,1,25,Chlorurus,microrhinos,Chlorurus microrhinos,1,35,294,Scaridae,0.0273,2.93,912.6,Herbivore
2018,Apo Reef,Ego Wall,12,1,25,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,18,5,547,Chaetodontidae,0.02649,3,59.6,Planktivore
2018,Apo Reef,Ego Wall,12,1,25,Odonus,niger,Odonus niger,2,10,699,Balistidae,0.0119,3,23.8,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,5,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,11,5,547,Chaetodontidae,0.02649,3,36.42,Planktivore
2018,Apo Reef,Ego Wall,12,2,5,Zanclus,cornutus,Zanclus cornutus,1,5,1088,Zanclidae,0.0147,3.37,3.33,Omnivore
2018,Apo Reef,Ego Wall,12,2,5,Cheilinus,undulatus,Cheilinus undulatus,1,200,274,Labridae,0.01514,2.99,114869.72,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,5,Pterocaesio,tile,Pterocaesio tile,50,7,911,Caesionidae,0.01121,3,192.25,Planktivore
2018,Apo Reef,Ego Wall,12,2,5,Acanthurus,thompsoni,Acanthurus thompsoni,1,4,32,Acanthuridae,0.01533,3,0.98,Planktivore
2018,Apo Reef,Ego Wall,12,2,5,Acanthurus,thompsoni,Acanthurus thompsoni,2,6,32,Acanthuridae,0.01533,3,6.62,Planktivore
2018,Apo Reef,Ego Wall,12,2,5,Chromis,margaritifer,Chromis margaritifer,10,3,319,Pomacentridae,0.0182,3,4.91,Herbivore
2018,Apo Reef,Ego Wall,12,2,5,Lutjanus,decussatus,Lutjanus decussatus,1,10,613,Lutjanidae,0.01413,2.98,13.49,Piscivore
2018,Apo Reef,Ego Wall,12,2,5,Balistapus,undulatus,Balistapus undulatus,1,6,153,Balistidae,0.0058,3.554,3.38,Omnivore
2018,Apo Reef,Ego Wall,12,2,10,Chromis,margaritifer,Chromis margaritifer,20,3,319,Pomacentridae,0.0182,3,9.83,Herbivore
2018,Apo Reef,Ego Wall,12,2,10,Chromis,weberi,Chromis weberi,4,5,331,Pomacentridae,0.03906,3,19.53,Herbivore
2018,Apo Reef,Ego Wall,12,2,10,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,20,5,547,Chaetodontidae,0.02649,3,66.23,Planktivore
2018,Apo Reef,Ego Wall,12,2,10,Chaetodon,ornatissimus,Chaetodon ornatissimus,2,8,250,Chaetodontidae,0.02239,3.01,23.41,Corallivore
2018,Apo Reef,Ego Wall,12,2,10,Cheilinus,undulatus,Cheilinus undulatus,1,30,274,Labridae,0.01514,2.99,395.11,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,10,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,15,748,Mullidae,0.01047,3.15,53.04,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,10,Acanthurus,thompsoni,Acanthurus thompsoni,4,5,32,Acanthuridae,0.01533,3,7.67,Planktivore
2018,Apo Reef,Ego Wall,12,2,10,Cheilinus,fasciatus,Cheilinus fasciatus,1,20,270,Labridae,0.01487,3,118.96,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,15,Chromis,weberi,Chromis weberi,10,3,331,Pomacentridae,0.03906,3,10.55,Herbivore
2018,Apo Reef,Ego Wall,12,2,15,Acanthurus,thompsoni,Acanthurus thompsoni,1,8,32,Acanthuridae,0.01533,3,7.85,Planktivore
2018,Apo Reef,Ego Wall,12,2,15,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,17,5,547,Chaetodontidae,0.02649,3,56.29,Planktivore
2018,Apo Reef,Ego Wall,12,2,15,Pygoplites,diacanthus,Pygoplites diacanthus,1,20,918,Pomacanthidae,0.00514,3,41.12,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,15,Monotaxis,grandoculis,Monotaxis grandoculis,1,15,649,Lethrinidae,0.02042,2.98,65.28,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,15,Chlorurus,bleekeri,Chlorurus bleekeri,1,20,288,Scaridae,0.01995,3.01,164.45,Herbivore
2018,Apo Reef,Ego Wall,12,2,15,Acanthurus,pyroferus,Acanthurus pyroferus,2,20,30,Acanthuridae,0.00179,3,28.64,Herbivore
2018,Apo Reef,Ego Wall,12,2,20,Pterocaesio,tile,Pterocaesio tile,20,5,911,Caesionidae,0.01121,3,28.03,Planktivore
2018,Apo Reef,Ego Wall,12,2,20,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,17,5,547,Chaetodontidae,0.02649,3,56.29,Planktivore
2018,Apo Reef,Ego Wall,12,2,20,Cheilinus,undulatus,Cheilinus undulatus,1,150,274,Labridae,0.01514,2.99,48600.28,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,20,Naso,vlamingii,Naso vlamingii,1,20,675,Acanthuridae,0.0497,2.839,245.46,Herbivore
2018,Apo Reef,Ego Wall,12,2,20,Naso,vlamingii,Naso vlamingii,1,30,675,Acanthuridae,0.0497,2.839,776.07,Herbivore
2018,Apo Reef,Ego Wall,12,2,20,Aphareus,furca,Aphareus furca,1,30,88,Lutjanidae,0.01048,3,282.96,Piscivore
2018,Apo Reef,Ego Wall,12,2,20,Zebrasoma,scopas,Zebrasoma scopas,1,4,1090,Acanthuridae,0.04,2.867,2.13,Herbivore
2018,Apo Reef,Ego Wall,12,2,20,Amphiprion,frenatus,Amphiprion frenatus,1,5,71,Pomacentridae,0.02291,2.99,2.82,Herbivore
2018,Apo Reef,Ego Wall,12,2,20,Chromis,margaritifer,Chromis margaritifer,10,4,319,Pomacentridae,0.0182,3,11.65,Herbivore
2018,Apo Reef,Ego Wall,12,2,25,Chromis,margaritifer,Chromis margaritifer,7,4,319,Pomacentridae,0.0182,3,8.15,Herbivore
2018,Apo Reef,Ego Wall,12,2,25,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,12,5,547,Chaetodontidae,0.02649,3,39.74,Planktivore
2018,Apo Reef,Ego Wall,12,2,25,Macolor,macularis,Macolor macularis,1,20,629,Lutjanidae,0.01445,2.97,105.66,Piscivore
2018,Apo Reef,Ego Wall,12,2,25,Odonus,niger,Odonus niger,2,10,699,Balistidae,0.0119,3,23.8,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,2,25,Centropyge,vrolikii,Centropyge vrolikii,1,3,218,Pomacanthidae,0.0302,2.89,0.72,Corallivore
2018,Apo Reef,Ego Wall,12,2,25,Naso,lituratus,Naso lituratus,1,20,668,Acanthuridae,0.0497,2.839,245.46,Herbivore
2018,Apo Reef,Ego Wall,12,2,25,Chromis,xanthura,Chromis xanthura,1,6,333,Pomacentridae,0.009,2.773,1.29,Planktivore
2018,Apo Reef,Ego Wall,12,3,5,Odonus,niger,Odonus niger,1,10,699,Balistidae,0.0119,3,11.9,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,3,5,Naso,lituratus,Naso lituratus,1,20,668,Acanthuridae,0.0497,2.839,245.46,Herbivore
2018,Apo Reef,Ego Wall,12,3,5,Chromis,weberi,Chromis weberi,10,5,331,Pomacentridae,0.03906,3,48.83,Herbivore
2018,Apo Reef,Ego Wall,12,3,5,Siganus,virgatus,Siganus virgatus,1,10,1008,Siganidae,0.01288,3.14,17.78,Herbivore
2018,Apo Reef,Ego Wall,12,3,5,Chromis,xanthura,Chromis xanthura,1,5,333,Pomacentridae,0.009,2.773,0.78,Planktivore
2018,Apo Reef,Ego Wall,12,3,5,Caesio,teres,Caesio teres,5,20,175,Caesionidae,0.01072,3.08,544.93,Planktivore
2018,Apo Reef,Ego Wall,12,3,10,Melichthys,vidua,Melichthys vidua,1,15,646,Balistidae,0.0058,3.554,87.75,Omnivore
2018,Apo Reef,Ego Wall,12,3,10,Acanthurus,xanthopterus,Acanthurus xanthopterus,6,20,35,Acanthuridae,0.0473,2.787,1199.45,Omnivore
2018,Apo Reef,Ego Wall,12,3,10,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,14,5,547,Chaetodontidae,0.02649,3,46.36,Planktivore
2018,Apo Reef,Ego Wall,12,3,10,Chromis,xanthura,Chromis xanthura,6,5,333,Pomacentridae,0.009,2.773,4.68,Planktivore
2018,Apo Reef,Ego Wall,12,3,10,Chromis,margaritifer,Chromis margaritifer,10,5,319,Pomacentridae,0.0182,3,22.75,Herbivore
2018,Apo Reef,Ego Wall,12,3,10,Cephalopholis,urodeta,Cephalopholis urodeta,1,15,229,Serranidae,0.02822,2.818,58.18,Piscivore
2018,Apo Reef,Ego Wall,12,3,10,Pomacanthus,imperator,Pomacanthus imperator,1,30,807,Pomacanthidae,0.03236,2.91,643.33,Omnivore
2018,Apo Reef,Ego Wall,12,3,15,Odonus,niger,Odonus niger,13,15,699,Balistidae,0.0119,3,522.11,Benthic Invertivore
2018,Apo Reef,Ego Wall,12,3,15,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,12,5,547,Chaetodontidae,0.02649,3,39.74,Planktivore
2018,Apo Reef,Ego Wall,12,3,15,Chromis,margaritifer,Chromis margaritifer,7,5,319,Pomacentridae,0.0182,3,15.93,Herbivore
2018,Apo Reef,Ego Wall,12,3,15,Pomacentrus,brachialis,Pomacentrus brachialis,1,5,820,Pomacentridae,0.0116,3.387,2.7,Herbivore
2018,Apo Reef,Ego Wall,12,3,15,Chromis,xanthura,Chromis xanthura,2,5,333,Pomacentridae,0.009,2.773,1.56,Planktivore
2018,Apo Reef,Ego Wall,12,3,20,Naso,lituratus,Naso lituratus,1,20,668,Acanthuridae,0.0497,2.839,245.46,Herbivore
2018,Apo Reef,Ego Wall,12,3,20,Chromis,margaritifer,Chromis margaritifer,5,4,319,Pomacentridae,0.0182,3,5.82,Herbivore
2018,Apo Reef,Ego Wall,12,3,20,Balistapus,undulatus,Balistapus undulatus,1,5,153,Balistidae,0.0058,3.554,1.77,Omnivore
